rt,subject,trial_type,size,probe,predicted,phon_sim,probe_phon_sim
1.299560546875,53,IN,4,L,0.5291071428571429,0.13349284448993412,0.07453559924999299
1.139404296875,53,OUT,4,G,0.5213392857142857,0.35220649988073277,0.4436409661723959
1.450439453125,53,OUT,6,F,0.5263690476190476,0.2840534135595754,0.17076064411493064
1.415283203125,53,IN,6,H,0.5218452380952381,0.3295841440678054,0.0
1.125,53,IN,6,Z,0.527202380952381,0.32280620981397395,0.3110042339640732
1.781494140625,53,OUT,6,Z,0.5405357142857143,0.24582617392202386,0.21477918909913551
1.781494140625,53,OUT,6,H,0.5433928571428571,0.1985406088628351,0.05773502691896258
1.94775390625,53,OUT,6,F,0.522797619047619,0.14486908125689274,0.2957606441149306
1.16845703125,53,OUT,4,Z,0.5316071428571428,0.6310113295832983,0.4747052406932709
1.072998046875,53,IN,4,B,0.528125,0.28832939165611715,0.17076064411493064
1.4599609375,53,IN,6,B,0.5282142857142856,0.17915950725535715,0.2886751345948129
0.967529296875,53,IN,8,D,0.5359375,0.2675752498564223,0.3752111426526848
0.967529296875,53,IN,8,P,0.5229464285714285,0.20335117303581146,0.04761904761904763
1.30322265625,53,OUT,8,H,0.5365625,0.3197959085638241,0.07216878364870323
1.171875,53,OUT,4,P,0.5375,0.307303122111598,0.1666666666666667
1.171875,53,OUT,4,Z,0.5283928571428571,0.3709822178898454,0.26835763802971174
1.171875,53,OUT,4,T,0.5625,0.2029490695986518,0.3755539564008634
2.35986328125,53,IN,6,H,0.5208333333333334,0.38429387454539465,0.05773502691896258
0.9755859375,53,IN,4,F,0.5307142857142857,0.20802844373992713,0.14907119849998599
2.8544921875,53,OUT,4,D,0.5194642857142857,0.32830659320162087,0.5879785334698024
1.40771484375,53,OUT,4,T,0.5271428571428571,0.32559087804215703,0.4588872897341968
1.29736328125,53,OUT,4,V,0.5237499999999999,0.5026433341916056,0.0
1.121826171875,53,OUT,4,G,0.5296428571428571,0.2693375672974065,0.14433756729740646
1.093017578125,53,IN,4,D,0.5248214285714285,0.3313625399473107,0.4339721825236927
1.093017578125,53,IN,4,R,0.50625,0.40505265351578107,0.4902734644166456
0.85791015625,53,IN,4,L,0.5175,0.7354101966249685,0.7569401310833123
0.898193359375,53,IN,4,S,0.5183035714285714,0.14433756729740646,0.2886751345948129
1.271484375,53,IN,6,V,0.5291666666666667,0.18213672050459187,0.12440169358562927
1.89794921875,53,IN,6,Z,0.5117261904761904,0.24000784005804485,0.28541627640345635
1.6826171875,53,OUT,4,N,0.5329464285714286,0.28019407076915204,0.320451421874285
0.968994140625,53,IN,8,P,0.5229464285714285,0.20335117303581146,0.04761904761904763
0.802490234375,53,IN,4,D,0.5366964285714286,0.2147791890991355,0.3333333333333333
0.92626953125,53,IN,8,S,0.5240624999999999,0.26016265871416894,0.4169987222413571
1.13330078125,53,IN,6,B,0.525952380952381,0.2675159402915632,0.19472135954999578
1.7822265625,53,IN,6,H,0.5433928571428571,0.1985406088628351,0.05773502691896258
1.098876953125,53,OUT,6,S,0.5276785714285714,0.23181484999923738,0.3679443650473855
2.0146484375,53,OUT,8,N,0.5363392857142857,0.26670067464848995,0.4279308092496267
1.048828125,53,IN,4,T,0.5555357142857142,0.2510615920311206,0.27851638631226233
1.04736328125,53,IN,4,T,0.5555357142857142,0.2510615920311206,0.27851638631226233
1.04736328125,53,IN,4,P,0.5175,0.22122504486493763,0.0
1.163330078125,53,OUT,4,R,0.5399107142857142,0.2693375672974065,0.2322548207492745
0.923583984375,53,IN,6,P,0.5413095238095238,0.25396007178390023,0.2886751345948129
0.9345703125,53,IN,4,S,0.5283035714285714,0.2767806004204932,0.3462250448649376
1.513427734375,53,OUT,6,T,0.5211309523809523,0.2855017781210867,0.18465500042913616
1.393798828125,53,OUT,6,G,0.5278571428571429,0.2711827556317962,0.35471788935487175
1.698974609375,53,OUT,8,G,0.5209821428571428,0.2224801303740662,0.20023926673490122
1.0537109375,53,IN,6,K,0.5316666666666667,0.23864497721416394,0.18213672050459184
1.326904296875,53,IN,4,H,0.5211607142857143,0.2222222222222223,0.11111111111111115
1.143798828125,53,IN,4,V,0.5259821428571428,0.4319746711896453,0.0
1.143798828125,53,IN,4,V,0.5116071428571429,0.1666666666666667,0.11111111111111115
1.143798828125,53,IN,4,F,0.5615178571428572,0.3113389981249825,0.14907119849998599
1.20068359375,53,IN,4,V,0.52,0.11111111111111115,0.11111111111111115
1.130859375,53,IN,4,Z,0.5344642857142857,0.13009115480554856,0.20126822852228382
1.130859375,53,IN,4,P,0.5183035714285714,0.15414425940230467,0.2222222222222223
1.130859375,53,IN,4,L,0.5306249999999999,0.325590878042157,0.33273448899715413
1.4716796875,53,OUT,6,C,0.5272619047619048,0.1975951452701105,0.2578123373903291
1.33447265625,53,OUT,8,D,0.509375,0.26765523531013863,0.3432926656098907
0.97314453125,53,IN,4,D,0.5478571428571428,0.23680339887498947,0.39907119849998596
0.97314453125,53,IN,4,H,0.5475892857142858,0.1517806004204932,0.2073361559760488
1.303955078125,53,IN,6,T,0.5561309523809523,0.4061395431473073,0.5374785217660715
4.3388671875,53,OUT,8,R,0.5410714285714285,0.27653295339100536,0.36885369346731744
1.8984375,53,IN,8,K,0.5304017857142858,0.2894192367139677,0.17771670512232754
1.542236328125,53,IN,8,Z,0.5341964285714286,0.20226273571982387,0.2514878164786593
3.12353515625,53,OUT,6,S,0.5185714285714287,0.2232795558988645,0.41605688747985425
5.483642578125,53,IN,4,P,0.5160714285714285,0.40722927882901083,0.5108973568170353
2.0703125,53,IN,4,P,0.5128571428571429,0.2405626121623441,0.2886751345948129
5.73291015625,53,OUT,8,C,0.5286160714285715,0.2474036596937676,0.29957564214620375
2.148193359375,53,OUT,4,P,0.5077678571428571,0.27611818722411796,0.14433756729740646
1.39697265625,53,OUT,4,H,0.5559821428571429,0.375,0.08333333333333336
1.39697265625,53,OUT,4,G,0.5179464285714286,0.40505265351578107,0.11180339887498948
1.297607421875,53,OUT,4,V,0.5140178571428571,0.14433756729740646,0.08333333333333336
2.079345703125,53,OUT,4,D,0.525625,0.5203991593285271,0.6877463330947989
1.529296875,53,OUT,4,K,0.5194642857142857,0.2761181872241179,0.07216878364870323
2.0654296875,53,OUT,4,L,0.5430357142857143,0.24800564528543087,0.28815652018676924
1.800537109375,53,OUT,4,K,0.5338392857142857,0.49111895009816814,0.0
2.127685546875,53,IN,4,L,0.5228571428571429,0.25682694069731765,0.3212037916647601
1.6025390625,53,OUT,4,G,0.5390178571428572,0.35167372327345525,0.40400635094610965
1.6025390625,53,OUT,4,T,0.5054464285714285,0.314060180709763,0.404513563669547
3.076904296875,53,OUT,6,Z,0.5305952380952381,0.18769227606014738,0.25544867840851765
1.574951171875,53,OUT,4,F,0.5282142857142857,0.19718372093245481,0.3714721825236927
1.773193359375,53,OUT,8,C,0.5351785714285715,0.41487993057562533,0.32449548428592523
3.267578125,53,IN,6,L,0.5359523809523808,0.34267262490420497,0.3458038565994196
1.1650390625,53,IN,4,T,0.543125,0.2693375672974065,0.2886751345948129
1.276611328125,53,OUT,6,B,0.5330357142857143,0.2058557112350587,0.2103803220574653
1.343994140625,53,IN,4,K,0.5099107142857142,0.11111111111111115,0.2222222222222223
1.197509765625,53,IN,4,N,0.5237499999999999,0.5026433341916057,0.5248655564138277
1.359375,53,IN,8,L,0.5369196428571428,0.232070948985214,0.27894658296386815
1.464111328125,53,OUT,4,N,0.5394642857142857,0.17820367723801736,0.3118033988749895
1.464111328125,53,OUT,4,T,0.5122321428571428,0.33136253994731063,0.3643894067162333
1.455078125,53,OUT,8,F,0.5299107142857142,0.2810362216240688,0.2579048749105496
1.3798828125,53,OUT,8,D,0.5266071428571428,0.262369655797515,0.47441122585665924
1.27197265625,53,OUT,8,Z,0.5279464285714286,0.2227353936498273,0.2144695645765118
1.75732421875,53,IN,6,C,0.5431547619047619,0.32899007072260894,0.2943479161511604
1.13671875,53,OUT,4,R,0.5104464285714286,0.14162185213794262,0.32909944487358056
1.1357421875,53,OUT,8,Z,0.5245982142857142,0.36500874896088564,0.3435690094500924
1.29248046875,53,OUT,4,H,0.5019642857142858,0.13333333333333333,0.0
1.375732421875,53,OUT,4,G,0.5338392857142856,0.49111895009816814,0.1839721825236927
1.375732421875,53,OUT,4,N,0.505,0.08606629658238706,0.32909944487358056
1.375732421875,53,OUT,4,F,0.5341964285714286,0.4075640429899201,0.49529624336492356
1.394775390625,53,IN,6,V,0.5239285714285714,0.2843161918679989,0.1036680779880244
1.394775390625,53,IN,6,C,0.5275595238095238,0.4972079033996033,0.5065384140902213
1.24072265625,53,OUT,6,N,0.5194642857142857,0.252606295145982,0.342733726123104
1.951904296875,47,OUT,4,H,0.5527678571428571,0.2693375672974065,0.2276709006307398
2.36669921875,47,OUT,8,V,0.5357142857142857,0.23761751762191902,0.1138354503153699
2.36669921875,47,OUT,8,H,0.5306249999999999,0.1990412078472879,0.08885835256116377
2.476318359375,47,OUT,4,H,0.5295535714285714,0.33136253994731063,0.07216878364870323
2.33447265625,47,OUT,6,L,0.5325595238095238,0.34434354221090707,0.2824045318333193
2.36767578125,47,IN,8,H,0.5306249999999999,0.1990412078472879,0.08885835256116377
2.2119140625,47,OUT,4,N,0.5375,0.24598221788984534,0.49680454318606476
2.817626953125,47,OUT,4,S,0.5094642857142857,0.21939962991572037,0.4797477639223749
1.921875,47,IN,4,P,0.5329464285714285,0.28019407076915204,0.3035612008409864
4.062255859375,47,OUT,6,G,0.5374404761904761,0.22915950725535714,0.1731125224324688
1.66650390625,47,OUT,8,L,0.5359821428571429,0.22447615226897558,0.2956559480312316
1.577880859375,47,IN,4,C,0.5451785714285714,0.37878277461590115,0.404513563669547
2.24658203125,47,OUT,4,L,0.5229464285714286,0.3035612008409864,0.12045142187428504
1.739990234375,47,IN,6,C,0.5251785714285714,0.23386200017165443,0.15491933384829668
3.510986328125,47,OUT,8,R,0.5272321428571428,0.30823261583579614,0.44090284374857003
3.515625,47,OUT,6,N,0.5236904761904763,0.2706267384505669,0.3527062426235596
1.961181640625,47,IN,8,K,0.5340178571428571,0.23086834525338124,0.1300976575032799
2.9619140625,47,IN,4,C,0.5237499999999999,0.5026433341916056,0.3943548153869964
1.809814453125,47,IN,4,B,0.5533928571428571,0.4241741144635894,0.4207606441149306
3.10546875,47,OUT,4,G,0.5092857142857143,0.34220726275478297,0.05590169943749474
2.40869140625,47,OUT,4,K,0.5220535714285715,0.19344726708715987,0.1555021169820366
1.865234375,47,IN,4,D,0.5439285714285714,0.24800564528543087,0.3849001794597506
1.832763671875,47,OUT,4,R,0.5198214285714285,0.35167372327345525,0.17635312131177977
4.899658203125,47,OUT,8,C,0.5294642857142857,0.27679546718482445,0.29780289790984515
2.75634765625,47,OUT,8,R,0.5358482142857143,0.390506653372115,0.17635312131177977
1.4267578125,47,IN,4,Z,0.5320535714285715,0.3035612008409864,0.4146723119520976
4.411865234375,47,OUT,8,C,0.5289285714285714,0.25286167924722125,0.3110042339640732
2.553955078125,47,IN,4,N,0.5405357142857142,0.3420477515981822,0.42726856249904666
1.9365234375,47,IN,6,V,0.5423809523809523,0.1858783493122576,0.11547005383792516
2.10400390625,47,OUT,8,H,0.5289732142857143,0.2454564801433636,0.08247860988423227
1.7802734375,47,IN,4,Z,0.5159821428571428,0.47022786750765316,0.5257834230632087
4.9375,47,OUT,8,H,0.5306696428571429,0.23526217316059903,0.1555021169820366
2.795654296875,47,IN,4,F,0.5420535714285715,0.20871441826484885,0.24529624336492362
1.35888671875,47,IN,8,K,0.5345089285714286,0.1844030684346225,0.17771670512232754
3.739501953125,47,OUT,6,P,0.538452380952381,0.27415525661532164,0.40722927882901083
1.775634765625,47,OUT,4,D,0.5075892857142856,0.625297769113024,0.3582755813986822
2.95654296875,47,OUT,8,K,0.5170089285714285,0.2762901404227184,0.11941772515768498
1.758056640625,47,IN,4,Z,0.5226785714285714,0.27442872210295505,0.20126822852228382
1.758056640625,47,IN,4,L,0.5134821428571429,0.5108973568170353,0.17635312131177977
1.36279296875,47,IN,4,Z,0.5114285714285713,0.342207262754783,0.3645826828946494
3.89892578125,47,OUT,8,Z,0.5369642857142858,0.19971761240034322,0.23325317547305488
1.2353515625,47,IN,4,B,0.5128571428571429,0.2405626121623441,0.2886751345948129
1.0869140625,47,IN,6,L,0.5219642857142858,0.18105295973638894,0.17888543819998318
2.032470703125,47,IN,4,K,0.5236607142857143,0.15414425940230467,0.11111111111111115
2.103759765625,47,IN,8,L,0.5334375,0.23638091417373744,0.29565594803123163
2.103759765625,47,IN,8,H,0.5289732142857143,0.2454564801433636,0.08247860988423227
1.8154296875,47,OUT,4,K,0.545625,0.2554486784085176,0.1555021169820366
2.098876953125,47,OUT,4,R,0.5558035714285714,0.3655626121623441,0.344058219624264
2.098876953125,47,OUT,4,D,0.5403571428571428,0.21939962991572037,0.44011314869608864
1.538330078125,47,IN,4,N,0.5365178571428572,0.261906314838593,0.23513749508237303
1.33154296875,47,IN,4,C,0.5565178571428571,0.3387937924061242,0.27851638631226233
2.095947265625,47,IN,4,B,0.5426785714285713,0.1731125224324688,0.25
2.480712890625,47,OUT,4,C,0.5379464285714286,0.39016027403065096,0.36793489518895056
1.48876953125,47,OUT,4,R,0.514375,0.19718372093245481,0.42360679774997895
3.37841796875,47,IN,8,C,0.536517857142857,0.18788575726405823,0.2558415657426095
1.1767578125,47,IN,6,H,0.51625,0.2797834386681833,0.12440169358562927
1.8837890625,47,OUT,4,N,0.5639285714285714,0.20802844373992713,0.3677050983124842
1.6748046875,47,OUT,8,Z,0.5219642857142857,0.30518824468112815,0.30748461762574075
1.6748046875,47,OUT,8,V,0.5358035714285714,0.33241494259000637,0.0
1.270751953125,47,IN,4,L,0.5165178571428573,0.0985887038467491,0.08606629658238706
3.46533203125,47,IN,8,N,0.5305357142857143,0.20294873397321572,0.25194448214204007
1.652587890625,47,IN,6,F,0.5244047619047619,0.14717522072337152,0.20491277293791677
1.407958984375,47,IN,4,Z,0.5315178571428572,0.3181478449190703,0.28324370427588524
2.994140625,47,OUT,4,N,0.5447321428571428,0.4285612008409864,0.3613542656228551
1.694580078125,47,IN,6,V,0.5295833333333334,0.19291906187451252,0.0
1.694580078125,47,IN,6,H,0.5154166666666666,0.12929088762413823,0.06666666666666668
1.932861328125,47,IN,6,B,0.5420833333333334,0.22618229400612247,0.32320508075688775
5.0439453125,47,OUT,6,V,0.5471428571428572,0.24840451622834472,0.09622504486493764
3.2373046875,47,IN,6,F,0.5473809523809523,0.2265811649490363,0.17320508075688776
1.94091796875,47,OUT,6,K,0.5430357142857143,0.20057235851934518,0.2073361559760488
4.047607421875,47,OUT,8,V,0.5438392857142857,0.27390869344282986,0.10825317547305485
1.595458984375,47,IN,4,L,0.546517857142857,0.22122504486493763,0.17635312131177977
1.595458984375,47,IN,4,L,0.5283928571428571,0.37098221788984537,0.3957393909147531
2.59033203125,47,OUT,4,L,0.5466964285714285,0.5026496474305622,0.64090284374857
1.594482421875,47,IN,4,L,0.546517857142857,0.22122504486493763,0.17635312131177977
1.594482421875,47,IN,4,L,0.5283928571428571,0.37098221788984537,0.3957393909147531
1.594482421875,47,IN,4,G,0.5329464285714285,0.2801940707691521,0.3632107338448059
2.752197265625,47,OUT,4,T,0.5325892857142858,0.1924500897298753,0.4665063509461098
1.6875,47,OUT,4,R,0.5147321428571427,0.378629576698257,0.5118033988749895
2.46630859375,47,OUT,6,B,0.5335714285714285,0.26778561783582255,0.3353803220574653
1.674072265625,47,IN,8,Z,0.5219642857142857,0.30518824468112815,0.30748461762574075
1.674072265625,47,IN,8,V,0.5358035714285714,0.33241494259000637,0.0
3.591796875,47,IN,8,K,0.5213839285714286,0.31907185208332567,0.22533575274137516
3.29248046875,47,OUT,6,H,0.5280357142857144,0.29027061836646834,0.11111111111111115
4.279296875,47,OUT,8,P,0.5359375,0.3187668976380377,0.26375529245509144
1.447509765625,47,OUT,4,T,0.5397321428571429,0.3902734644166456,0.49756242432900966
1.365234375,47,OUT,4,R,0.5270535714285715,0.23680339887498947,0.3677050983124842
3.523681640625,47,IN,8,H,0.5332142857142856,0.3408917556909766,0.04123930494211613
2.24853515625,47,OUT,6,K,0.5214285714285714,0.32525096721052577,0.199893122852962
1.4013671875,47,OUT,4,T,0.5020535714285714,0.3569401310833123,0.3679348951889505
1.35205078125,47,OUT,4,L,0.5447321428571428,0.2559814550157951,0.4559016994374947
1.382568359375,47,OUT,4,B,0.5399107142857142,0.15922363354357996,0.2165063509461097
2.31298828125,47,OUT,8,T,0.5354464285714285,0.2545808790445335,0.3699716815585484
1.10986328125,47,OUT,4,S,0.525,0.0985887038467491,0.3842114492585939
2.19677734375,47,IN,4,C,0.5247321428571429,0.5122756191058353,0.5007386085344846
1.268310546875,47,OUT,4,V,0.5516071428571429,0.22122504486493763,0.14433756729740646
1.268310546875,47,OUT,4,N,0.5608035714285714,0.21379379240612414,0.23513749508237303
1.47021484375,47,OUT,4,B,0.525625,0.5203991593285271,0.5752392667349012
3.44873046875,47,IN,6,H,0.5332738095238095,0.23330253230151943,0.12440169358562927
1.4990234375,47,OUT,4,B,0.5350892857142857,0.3364419140885859,0.3877392667349012
2.685546875,47,OUT,6,R,0.5075595238095238,0.23703062680881015,0.3742361770819034
1.140625,47,OUT,4,S,0.5102678571428572,0.20871441826484885,0.4467114492585939
1.73193359375,47,IN,4,B,0.5475892857142857,0.1517806004204932,0.09622504486493764
1.38623046875,47,OUT,6,K,0.5257738095238095,0.3282982816614839,0.05555555555555557
1.694580078125,47,IN,6,V,0.5295833333333334,0.19291906187451252,0.0
1.694580078125,47,IN,6,H,0.5154166666666666,0.12929088762413823,0.06666666666666668
1.48291015625,47,IN,4,T,0.5335714285714286,0.36847082841570633,0.1721325931647741
1.764404296875,47,OUT,6,V,0.5070833333333334,0.1988709630773993,0.05555555555555557
1.35302734375,47,OUT,4,L,0.5447321428571428,0.2559814550157951,0.4559016994374947
3.568359375,47,OUT,8,T,0.5220089285714287,0.20470329573675744,0.2561362312431785
1.361328125,47,IN,4,Z,0.5114285714285713,0.342207262754783,0.3645826828946494
1.361328125,47,IN,4,V,0.5324107142857143,0.2073361559760488,0.1924500897298753
1.105224609375,47,IN,8,Z,0.5282589285714285,0.20767813337602864,0.19516127033171116
1.388427734375,47,OUT,4,N,0.5242857142857142,0.14162185213794262,0.1721325931647741
1.388427734375,47,OUT,4,F,0.5496428571428571,0.3420477515981822,0.22360679774997896
2.34912109375,47,OUT,6,H,0.549702380952381,0.23594215377489794,0.1036680779880244
1.462890625,47,IN,4,V,0.5466964285714285,0.21939962991572037,0.0
2.59326171875,47,OUT,8,N,0.5391071428571428,0.18781285049558133,0.2086279825301749
1.832763671875,47,IN,6,S,0.5258333333333334,0.274432171720873,0.45736915940687517
1.065673828125,47,IN,8,L,0.5256696428571428,0.23856013198799117,0.2433737074626545
1.32568359375,47,IN,4,C,0.5495535714285714,0.19989312285296204,0.0
3.669921875,47,OUT,6,S,0.5326785714285714,0.24896053340957405,0.47092015527153147
1.34326171875,47,OUT,4,R,0.50875,0.1666666666666667,0.19364916731037085
2.900390625,47,IN,8,V,0.533794642857143,0.25370495099968193,0.1237179148263484
1.27001953125,47,IN,4,L,0.5165178571428573,0.0985887038467491,0.08606629658238706
1.759521484375,47,OUT,4,L,0.5134821428571429,0.5108973568170353,0.17635312131177977
4.227783203125,47,OUT,8,D,0.5462053571428571,0.21307788871745897,0.34682048308619795
2.945556640625,47,OUT,8,R,0.5473660714285715,0.28124990248634407,0.36452968196766966
3.134521484375,47,IN,4,V,0.5364285714285715,0.19718372093245481,0.09622504486493764
4.572998046875,47,OUT,4,P,0.5400892857142858,0.09622504486493764,0.14433756729740646
3.91357421875,47,IN,8,G,0.5345982142857143,0.3547182798852515,0.49366537218840806
3.02783203125,47,OUT,4,F,0.4928571428571429,0.314060180709763,0.29930339887498947
5.361572265625,47,IN,6,L,0.5091071428571428,0.38414928063083326,0.4868863536488434
2.951416015625,47,IN,8,N,0.5353571428571429,0.2211391051436752,0.17454432353449165
3.5234375,47,OUT,4,K,0.5392857142857143,0.3420477515981822,0.07216878364870323
2.0966796875,47,IN,6,C,0.538452380952381,0.28431619186799895,0.31547005383792526
2.94921875,47,OUT,4,C,0.5248214285714285,0.1036680779880244,0.23883545031536996
2.22412109375,47,IN,8,F,0.5404017857142858,0.26245014526312904,0.2947484284691995
3.2158203125,47,OUT,6,S,0.5333928571428571,0.28087409867222213,0.40961103171405217
2.56640625,47,IN,4,T,0.5246428571428571,0.40520585143342536,0.40451356366954694
1.82080078125,47,IN,4,G,0.5502678571428572,0.1731125224324688,0.25
2.365478515625,47,OUT,4,V,0.5055357142857143,0.19989312285296204,0.1555021169820366
5.83740234375,47,OUT,8,H,0.5291517857142858,0.3341036762703106,0.07216878364870323
3.35546875,47,OUT,4,P,0.5387500000000001,0.359116756396542,0.3720084679281463
2.777587890625,47,IN,4,R,0.5427678571428571,0.623606797749979,0.6824045318333193
4.00634765625,47,IN,6,Z,0.5500595238095238,0.32899007072260894,0.39762747205002485
3.626220703125,47,OUT,4,S,0.5324107142857142,0.1036680779880244,0.33183756729740643
2.441650390625,47,IN,8,T,0.5383482142857142,0.33301019009820604,0.46841783313012175
4.12451171875,47,OUT,6,G,0.5320238095238095,0.22327955589886447,0.12264812168246181
2.2763671875,47,OUT,4,S,0.5539285714285714,0.19989312285296204,0.33183756729740643
6.90966796875,47,OUT,8,Z,0.5348214285714286,0.19090825624373403,0.24851717003126556
1.892578125,47,OUT,4,G,0.5482142857142857,0.21379379240612414,0.31557048308619795
2.215576171875,47,OUT,4,P,0.5075892857142857,0.25544867840851765,0.25000000000000006
2.9736328125,47,IN,6,G,0.5246428571428571,0.43374788439233675,0.35491277293791673
1.98828125,47,OUT,4,C,0.5539285714285714,0.19989312285296204,0.07216878364870323
1.73828125,47,OUT,4,F,0.5133928571428572,0.12333409620738355,0.25614096617239596
1.7607421875,47,IN,8,H,0.5458482142857143,0.30568144390187774,0.04123930494211613
2.518798828125,47,IN,4,R,0.5066071428571428,0.15414425940230467,0.08606629658238706
1.6171875,47,IN,4,F,0.5403571428571429,0.17076064411493064,0.3415212882298613
1.6171875,47,IN,4,T,0.5547321428571428,0.14433756729740646,0.4665063509461098
2.651123046875,47,IN,6,B,0.5320238095238096,0.15217947136340707,0.20773502691896256
1.896484375,47,IN,8,L,0.5410267857142856,0.3720456899642762,0.3932322972495825
1.850341796875,47,IN,4,H,0.5220535714285715,0.19344726708715987,0.2073361559760488
1.78564453125,47,IN,8,H,0.5278125,0.32437696058866317,0.04123930494211613
2.34375,47,IN,8,G,0.5375,0.3159511914941392,0.4111867623041758
3.844970703125,47,OUT,8,R,0.5376785714285715,0.1632769176103191,0.21612741037463723
1.394287109375,47,IN,6,H,0.5304166666666666,0.2081005715344798,0.06666666666666668
2.462646484375,47,IN,4,P,0.5174107142857143,0.20871441826484885,0.0
4.703857421875,47,OUT,8,T,0.5375446428571429,0.19657034413320354,0.29780289790984515
1.472412109375,47,IN,8,V,0.5462499999999999,0.2537352546968329,0.1237179148263484
3.2607421875,47,IN,4,L,0.5335714285714286,0.36847082841570633,0.5018041617490396
3.80615234375,47,OUT,6,N,0.518154761904762,0.33173784956167807,0.16060189583238005
1.62451171875,47,IN,4,S,0.5098214285714285,0.463488902812718,0.40316517594824997
2.056884765625,47,OUT,4,H,0.5444642857142856,0.32559087804215703,0.0
3.925537109375,47,OUT,6,Z,0.555952380952381,0.20585352426493206,0.13417881901485587
2.86376953125,47,OUT,6,S,0.5380952380952381,0.23900109729826255,0.39671932018244777
1.61083984375,47,OUT,4,D,0.5195535714285714,0.15414425940230467,0.4726473171185056
1.61083984375,47,OUT,4,S,0.5296428571428572,0.09622504486493764,0.1924500897298753
3.484375,47,OUT,8,T,0.5411160714285714,0.23761887045883828,0.3321145454978382
1.8017578125,47,IN,4,B,0.545625,0.42311252243246883,0.5
2.46044921875,47,OUT,8,K,0.5249999999999999,0.416619659123972,0.1555021169820366
1.65185546875,47,OUT,4,L,0.5324107142857143,0.25273296324905375,0.32909944487358056
1.970947265625,47,OUT,4,C,0.5267857142857143,0.336441914088586,0.3755539564008634
3.54296875,47,OUT,6,T,0.5414285714285715,0.25138172947757936,0.3442306901503685
3.54296875,47,OUT,6,N,0.5137499999999999,0.30052866683832113,0.3716397779494322
1.63818359375,47,IN,8,Z,0.52,0.27050514124208885,0.17133696244539603
1.759521484375,47,OUT,4,Z,0.5226785714285714,0.27442872210295505,0.20126822852228382
2.825927734375,47,OUT,4,F,0.5223214285714286,0.1517806004204932,0.2596687836487032
3.20751953125,47,IN,8,B,0.5401785714285714,0.29914847682367374,0.2535091235270834
6.660888671875,47,OUT,8,P,0.5357589285714286,0.22927340958414835,0.23325317547305488
1.78857421875,47,OUT,4,G,0.5023214285714286,0.3242307096565868,0.3877392667349012
1.595458984375,47,OUT,4,L,0.546517857142857,0.22122504486493763,0.17635312131177977
1.595458984375,47,OUT,4,L,0.5283928571428571,0.37098221788984537,0.3957393909147531
2.36083984375,47,IN,4,B,0.5385714285714286,0.2073361559760488,0.1924500897298753
1.556884765625,47,IN,4,Z,0.5045535714285714,0.30546592649810744,0.3442651863295482
3.847412109375,47,OUT,8,L,0.5409375000000001,0.35534399351045926,0.4043039710305271
1.65185546875,47,IN,8,V,0.5375446428571429,0.27246580117076874,0.0
1.65185546875,47,IN,8,B,0.5271874999999999,0.2368182017777036,0.3206189628448099
4.042724609375,47,OUT,8,N,0.5265625,0.21856989857429993,0.320451421874285
3.75927734375,47,OUT,8,K,0.5516964285714285,0.27475196519529055,0.18600423396407315
5.455810546875,47,IN,4,D,0.5236607142857143,0.463488902812718,0.5210796664281322
2.388671875,47,OUT,4,V,0.5341964285714286,0.40756404298992016,0.2998396842794431
2.330810546875,47,OUT,6,K,0.5420833333333334,0.3620330112333138,0.14433756729740646
2.081298828125,47,IN,8,S,0.5179017857142858,0.2395403005692723,0.31538088432633044
1.6005859375,47,IN,6,V,0.5394642857142857,0.26936411661819715,0.11547005383792516
2.475341796875,47,OUT,4,K,0.5213392857142858,0.3522064998807328,0.1555021169820366
2.475341796875,47,OUT,4,H,0.5295535714285714,0.33136253994731063,0.07216878364870323
1.621337890625,47,OUT,4,L,0.5396428571428572,0.2693375672974065,0.3999599190617587
2.089599609375,47,OUT,4,G,0.5133035714285715,0.15991592130745833,0.2002392667349012
1.875244140625,47,IN,6,C,0.5250595238095238,0.2675159402915632,0.34659434913217996
2.75732421875,47,OUT,6,C,0.5179761904761905,0.27388086680535295,0.24292627114415555
1.48486328125,47,IN,4,Z,0.5390178571428572,0.29611816771789967,0.3035612008409864
3.385986328125,47,OUT,6,V,0.5430952380952382,0.36860693862105803,0.14433756729740646
3.385986328125,47,OUT,6,V,0.5320833333333334,0.2886066002956021,0.0
1.45068359375,47,IN,6,H,0.5113690476190477,0.24444444444444452,0.06666666666666668
1.3095703125,47,IN,6,V,0.5142261904761904,0.34525786644636175,0.05773502691896258
2.2353515625,47,OUT,6,V,0.5435714285714286,0.2227333015745097,0.1517806004204932
1.39697265625,47,IN,4,C,0.5491964285714285,0.3628586776671536,0.30828851880460933
1.618408203125,47,OUT,4,T,0.5547321428571428,0.14433756729740646,0.4665063509461098
2.3818359375,47,IN,6,D,0.5077380952380951,0.1958261739220238,0.2809401076758503
2.2783203125,47,IN,6,B,0.5379166666666667,0.2821367205045918,0.3577350269189626
1.61083984375,47,IN,4,D,0.5195535714285714,0.15414425940230467,0.4726473171185056
1.61083984375,47,IN,4,S,0.5296428571428572,0.09622504486493764,0.1924500897298753
3.771240234375,47,OUT,8,T,0.5336607142857143,0.2498528324786399,0.3338872897341968
2.6748046875,47,OUT,4,D,0.5592857142857143,0.14433756729740646,0.2596687836487032
